"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"663";0;0;0;0;0;0;0;0;1
"664";0;0;0;0;0;0;0;0;1
"665";0;0;0;0;0;0;0;0;1
"666";0;0;0;0;0;0;0;0;1
"667";0;0;0;0;0;0;0;0;2
"668";0;0;0;0;0;0;0;0;1
"669";0;0;0;0;0;0;0;0;1
"670";0;0;0;0;0;0;0;0;1
"671";0;0;0;0;0;0;0;0;0
"672";0;0;0;0;0;0;0;0;0
"673";0;0;0;0;0;0;0;0;2
"674";0;0;0;0;0;0;0;0;0
"675";0;0;0;0;0;0;0;0;2
"676";0;0;0;0;0;0;0;0;1
"677";0;0;0;0;0;0;0;0;1
"678";0;0;0;0;0;0;0;0;1
"679";0;0;0;0;0;0;0;0;1
"680";0;0;0;0;0;0;0;0;1
"681";0;0;0;0;0;0;0;0;1
"682";0;0;0;0;0;0;0;0;1
"683";0;0;0;0;0;0;0;0;2
"684";0;0;0;0;0;0;0;0;1
"685";0;0;0;0;0;0;0;0;2
"686";0;0;0;0;0;0;0;0;2
"687";0;0;0;0;0;0;0;0;0
"688";0;0;0;0;0;0;0;0;2
"689";0;0;0;0;0;0;0;0;1
"690";0;0;0;0;0;0;0;0;1
"691";0;0;0;0;0;0;0;0;1
"692";0;0;0;0;0;0;0;0;1
"693";0;0;0;0;0;0;0;0;1
"694";0;0;0;0;0;0;0;0;2
"695";0;0;0;0;0;0;0;0;1
"696";0;0;0;0;0;0;0;0;2
"697";0;0;0;0;0;0;0;0;1
"698";0;0;0;0;0;0;0;0;1
"699";0;0;0;0;0;0;0;0;1
"700";0;0;0;0;0;0;0;0;2
"701";0;0;0;0;0;0;0;0;1
"702";0;0;0;0;0;0;0;0;2
"703";0;0;0;0;0;0;0;0;1
"704";0;0;0;0;0;0;0;0;1
"705";0;0;0;0;0;0;0;0;1
"706";0;0;0;0;0;0;0;0;2
"707";0;0;0;0;0;0;0;0;1
"708";0;0;0;0;0;0;0;0;2
"709";0;0;0;0;0;0;0;0;1
"710";0;0;0;0;0;0;0;0;1
"711";0;0;0;0;0;0;0;0;1
"712";0;0;0;0;0;0;0;0;2
"713";0;0;0;0;0;0;0;0;1
"714";0;0;0;0;0;0;0;0;1
"715";0;0;0;0;0;0;0;0;2
"716";0;0;0;0;0;0;0;0;2
"717";0;0;0;0;0;0;0;0;1
"718";0;0;0;0;0;0;0;0;1
"719";0;0;0;0;0;0;0;0;1
"720";0;0;0;0;0;0;0;0;2
"721";0;0;0;0;0;0;0;0;1
"722";0;0;0;0;0;0;0;0;1
"723";0;0;0;0;0;0;0;0;1
"724";0;0;0;0;0;0;0;0;2
"725";0;0;0;0;0;0;0;0;2
"726";0;0;0;0;0;0;0;0;2
"727";0;0;0;0;0;0;0;0;2
"728";0;0;0;0;0;0;0;0;2
"729";0;0;0;0;0;0;0;0;1
"730";0;0;0;0;0;0;0;0;2
"731";0;0;0;0;0;0;0;0;0
"732";0;0;0;0;0;0;0;0;1
"733";0;0;0;0;0;0;0;0;1
"734";0;0;0;0;0;0;0;0;2
"735";0;0;0;0;0;0;0;0;0
"736";0;0;0;0;0;0;0;0;2
"737";0;0;0;0;0;0;0;0;1
"738";0;0;0;0;0;0;0;0;2
"739";0;0;0;0;0;0;0;0;1
"740";0;0;0;0;0;0;0;0;1
"741";0;0;0;0;0;0;0;0;1
"742";0;0;0;0;0;0;0;0;1
"743";0;0;0;0;0;0;0;0;1
"744";0;0;0;0;0;0;0;0;1
"745";0;0;0;0;0;0;0;0;1
"746";0;0;0;0;0;0;0;0;1
"747";0;0;0;0;0;0;0;0;2
"748";0;0;0;0;0;0;0;0;1
"749";0;0;0;0;0;0;0;0;1
"750";0;0;0;0;0;0;0;0;2
"751";0;0;0;0;0;0;0;0;1
"752";0;0;0;0;0;0;0;0;1
"753";0;0;0;0;0;0;0;0;0
"754";0;0;0;0;0;0;0;0;0
"755";0;0;0;0;0;0;0;0;1
"756";0;0;0;0;0;0;0;0;1
"757";0;0;0;0;0;0;0;0;0
"758";0;0;0;0;0;0;0;0;1
"759";0;0;0;0;0;0;0;0;2
"760";0;0;0;0;0;0;0;0;1
"761";0;0;0;0;0;0;0;0;1
"762";0;0;0;0;0;0;0;0;1
"763";0;0;0;0;0;0;0;0;2
"764";0;0;0;0;0;0;0;0;2
"765";0;0;0;0;0;0;0;0;2
"766";0;0;0;0;0;0;0;0;1
"767";0;0;0;0;0;0;0;0;1
"768";0;0;0;0;0;0;0;0;2
"769";0;0;0;0;0;0;0;0;1
"770";0;0;0;0;0;0;0;0;1
"771";0;0;0;0;0;0;0;0;1
"772";0;0;0;0;0;0;0;0;1
"773";0;0;0;0;0;0;0;0;1
"774";0;0;0;0;0;0;0;0;1
"775";0;0;0;0;0;0;0;0;2
"776";0;0;0;0;0;0;0;0;2
"777";0;0;0;0;0;0;0;0;1
"778";0;0;0;0;0;0;0;0;2
"779";0;0;0;0;0;0;0;0;1
"780";0;0;0;0;0;0;0;0;0
"781";0;0;0;0;0;0;0;0;1
"782";0;0;0;0;0;0;0;0;2
"783";0;0;0;0;0;0;0;0;1
"784";0;0;0;0;0;0;0;0;2
"785";0;0;0;0;0;0;0;0;2
"786";0;0;0;0;0;0;0;0;1
"787";0;0;0;0;0;0;0;0;1
"788";0;0;0;0;0;0;0;0;1
"789";0;0;0;0;0;0;0;0;2
"790";0;0;0;0;0;0;0;0;1
"791";0;0;0;0;0;0;0;0;1
"792";0;0;0;0;0;0;0;0;1
"793";0;0;0;0;0;0;0;0;1
"794";0;0;0;0;0;0;0;0;1
"795";0;0;0;0;0;0;0;0;1
"796";0;0;0;0;0;0;0;0;1
"797";0;0;0;0;0;0;0;0;0
"798";0;0;0;0;0;0;0;0;2
"799";0;0;0;0;0;0;0;0;1
"800";0;0;0;0;0;0;0;0;0
"801";0;0;0;0;0;0;0;0;1
"802";0;0;0;0;0;0;0;0;1
"803";0;0;0;0;0;0;0;0;1
"804";0;0;0;0;0;0;0;0;1
"805";0;0;0;0;0;0;0;0;1
"806";0;0;0;0;0;0;0;0;1
"807";0;0;0;0;0;0;0;0;1
"808";0;0;0;0;0;0;0;0;0
"809";0;0;0;0;0;0;0;0;2
"810";0;0;0;0;0;0;0;0;1
"811";0;0;0;0;0;0;0;0;1
"812";0;0;0;0;0;0;0;0;1
"813";0;0;0;0;0;0;0;0;1
"814";0;0;0;0;0;0;0;0;2
"815";0;0;0;0;0;0;0;0;0
"816";0;0;0;0;0;0;0;0;0
"817";0;0;0;0;0;0;0;0;2
"818";0;0;0;0;0;0;0;0;1
"819";0;0;0;0;0;0;0;0;1
"820";0;0;0;0;0;0;0;0;0
"821";0;0;0;0;0;0;0;0;1
"822";0;0;0;0;0;0;0;0;1
"823";0;0;0;0;0;0;0;0;2
"824";0;0;0;0;0;0;0;0;1
"825";0;0;0;0;0;0;0;0;1
"826";0;0;0;0;0;0;0;0;1
"827";0;0;0;0;0;0;0;0;1
"828";0;0;0;0;0;0;0;0;1
"829";0;0;0;0;0;0;0;0;1
"830";0;0;0;0;0;0;0;0;1
"831";0;0;0;0;0;0;0;0;1
"832";0;0;0;0;0;0;0;0;1
"833";0;0;0;0;0;0;0;0;1
"834";0;0;0;0;0;0;0;0;1
"835";0;0;0;0;0;0;0;0;1
"836";0;0;0;0;0;0;0;0;1
"837";0;0;0;0;0;0;0;0;0
"838";0;0;0;0;0;0;0;0;0
"839";0;0;0;0;0;0;0;0;1
"840";0;0;0;0;0;0;0;0;1
"841";0;0;0;0;0;0;0;0;1
"842";0;0;0;0;0;0;0;0;2
"843";0;0;0;0;0;0;0;0;1
"844";0;0;0;0;0;0;0;0;1
"845";0;0;0;0;0;0;0;0;1
"846";0;0;0;0;0;0;0;0;1
"847";0;0;0;0;0;0;0;0;1
"848";0;0;0;0;0;0;0;0;1
"849";0;0;0;0;0;0;0;0;1
"850";0;0;0;0;0;0;0;0;1
"851";0;0;0;0;0;0;0;0;1
"852";0;0;0;0;0;0;0;0;1
"853";0;0;0;0;0;0;0;0;2
"854";0;0;0;0;0;0;0;0;2
"855";0;0;0;0;0;0;0;0;1
"856";0;0;0;0;0;0;0;0;1
"857";0;0;0;0;0;0;0;0;1
"858";0;0;0;0;0;0;0;0;1
"859";0;0;0;0;0;0;0;0;1
"860";0;0;0;0;0;0;0;0;1
"861";0;0;0;0;0;0;0;0;1
